CalendarDay2,Year,DistrictName,StateName,Country,StateCode,DistrictCode,TotalPopulation,Category of Population,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,Density,Category by Density,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_Percentage_LandArea,WeighingRatio_LandArea
03-05-2026,"Calendar Year (Jan - Dec), 2026",Saharsa,Bihar,India,10,216,1900661,Moderately Populated,156540,1744121,997174,83291,913883,903487,73249,830238,368979,28862,340117,2113,164030,166143,11.4399102,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Ernakulam,Kerala,India,32,555,3282388,Densely Populated,2234363,1048025,1619557,1101047,518510,1662831,1133316,529515,814011,554096,259915,92526,190845,283371,11.58335892,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Bhagalpur,Bihar,India,10,192,3050971,Densely Populated,627868,2423103,1622707,333729,1288978,1428264,294139,1134125,567265,111096,456169,8028,253863,261891,11.64977414,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Bhojpur,Bihar,India,10,193,2728407,Densely Populated,389861,2338546,1430380,206106,1224274,1298027,183755,1114272,416090,59431,356659,8377,225353,233730,11.6733282,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Malappuram,Kerala,India,32,562,4112920,Densely Populated,1817211,2295709,1960328,865020,1095308,2152592,952191,1200401,793999,345962,448037,89959,262353,352312,11.67408433,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Deoria,Uttar Pradesh,India,9,137,3100946,Densely Populated,316803,2784143,1537436,164325,1373111,1563510,152478,1411032,468346,47696,420650,7692,255033,262725,11.80301075,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Gorakhapur,Uttar Pradesh,India,9,148,4439910,Densely Populated,836129,3603781,2277290,439051,1838239,2162620,397078,1765542,692841,137961,554880,21465,353519,374984,11.84026518,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Hapur,Uttar Pradesh,India,9,661,1338311,Moderately Populated,409747,928564,708910,217118,491792,629401,192629,436772,222248,70049,152199,5863,105743,111606,11.99138935,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Gurugram,Haryana,India,6,62,1514432,Moderately Populated,1042253,472179,816690,565228,251462,697742,477025,220717,326428,237750,88678,28135,97858,125993,12.01996936,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Jehanabad,Bihar,India,10,199,1125313,Moderately Populated,135196,990117,585582,71428,514154,539731,63768,475963,181740,21820,159920,4062,89496,93558,12.02797195,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kushinagar,Uttar Pradesh,India,9,160,3564544,Densely Populated,168107,3396437,1818055,87678,1730377,1746489,80429,1666060,561062,27228,533834,6470,288710,295180,12.0758317,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Nalanda,Bihar,India,10,209,2877653,Densely Populated,457894,2419759,1497060,239332,1257728,1380593,218562,1162031,477529,75750,401779,11291,224745,236036,12.19158518,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Karaikal,Puducherry,India,34,598,200222,Sparsely Populated,98102,102120,97809,47671,50138,102413,50431,51982,49705,24184,25521,3830,12165,15995,12.51778681,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Gopalganj,Bihar,India,10,197,2562012,Densely Populated,162805,2399207,1267666,82699,1184967,1294346,80106,1214240,413044,25623,387421,5192,196767,201959,12.68580256,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Purbi Champaran,Bihar,India,10,213,5099371,Highly Dense,401343,4698028,2681209,213028,2468181,2418162,188315,2229847,981516,71844,909672,12375,385240,397615,12.82489594,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",East Medinipur,West Bengal,India,19,317,5095875,Highly Dense,592714,4503161,2629834,307272,2322562,2466041,285442,2180599,1114170,125386,988784,22431,373518,395949,12.87002872,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Madhubani,Bihar,India,10,206,4487379,Densely Populated,161495,4325884,2329313,85026,2244287,2158066,76469,2081597,898515,29991,868524,2736,345926,348662,12.87028411,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Imphal West,Manipur,India,14,256,518249,Moderately Populated,322879,195370,255176,158106,97070,263073,164773,98300,111206,69561,41645,6495,33716,40211,12.88823954,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kupwara,Jammu And Kashmir,India,1,8,869044,Moderately Populated,104729,764315,473440,62152,411288,395604,42577,353027,113649,11999,101650,4734,61465,66199,13.12775117,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Nadia,West Bengal,India,19,320,5171689,Highly Dense,1438873,3732816,2655831,732656,1923175,2515858,706217,1809641,1233190,348972,884218,31773,361983,393756,13.13424811,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Meerut,Uttar Pradesh,India,9,169,3443689,Densely Populated,1759182,1684507,1825743,930823,894920,1617946,828359,789587,579110,307431,271679,25817,235920,261737,13.15705842,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kozhikode,Kerala,India,32,561,3086293,Densely Populated,2072572,1013721,1470942,986158,484784,1615351,1086414,528937,697710,462007,235703,94415,139461,233876,13.19627922,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Murshidabad,West Bengal,India,19,319,7103807,Highly Dense,1400692,5703115,3627564,709742,2917822,3476243,690950,2785293,1570759,284559,1286200,27594,508953,536547,13.2398597,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Diu,The Dadra And Nagar Haveli And Daman And Diu,India,38,464,52074,Sparsely Populated,23991,28083,25642,11614,14028,26432,12377,14055,10580,5249,5331,1166,2684,3850,13.52571429,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Moradabad,Uttar Pradesh,India,9,171,3126499,Densely Populated,1156525,1969974,1637027,604638,1032389,1489472,551887,937585,524667,204782,319885,11018,211922,222940,14.02394815,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Dhanbad,Jharkhand,India,20,325,2684856,Densely Populated,1560394,1124462,1406150,824000,582150,1278706,736394,542312,507127,296040,211087,18124,171584,189708,14.15257132,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Gautam Buddha Nagar,Uttar Pradesh,India,9,144,1641035,Moderately Populated,974309,666726,886424,530609,355815,754611,443700,310911,325729,215174,110555,18815,96232,115047,14.26403991,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Bhadohi,Uttar Pradesh,India,9,179,1578213,Moderately Populated,229302,1348911,807099,120510,686589,771114,108792,662322,222403,32658,189745,4926,105080,110006,14.34660837,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Surat,Gujarat,India,24,459,6081322,Highly Dense,4849213,1232109,3402224,2762164,640060,2679098,2087049,592049,1333200,1063520,269680,48887,367481,416368,14.60564212,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Anantnag,Jammu And Kashmir,India,1,1,1080511,Moderately Populated,282887,797624,560725,148755,411970,519786,134132,385654,153916,35992,117924,6053,67678,73731,14.65477208,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",South 24 Praganas,West Bengal,India,19,304,8168062,Extremely Populated,2107082,6060980,4177184,1074562,3102622,3990878,1032520,2958358,1781098,486191,1294907,43035,511645,554680,14.72571933,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Sheohar,Bihar,India,10,220,656246,Moderately Populated,28116,628130,346673,14881,331792,309573,13235,296338,150144,5858,144286,933,43366,44299,14.81401386,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Siwan,Bihar,India,10,222,3330464,Densely Populated,182913,3147551,1675090,95405,1579685,1655374,87508,1567866,535661,28606,507055,2688,219624,222312,14.98103566,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Saran,Bihar,India,10,218,3951862,Densely Populated,353202,3598660,2022821,184702,1838119,1929041,168500,1760541,631097,55873,575224,6569,256393,262962,15.02826264,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Thiruvananthapuram,Kerala,India,32,565,3301427,Densely Populated,1771596,1529831,1581678,856814,724864,1719749,914782,804967,837877,446914,390963,57746,160845,218591,15.10321559,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kanpur Nagar,Uttar Pradesh,India,9,157,4581268,Densely Populated,3015645,1565623,2459806,1622546,837260,2121462,1393099,728363,863338,569962,293376,32191,266931,299122,15.31571733,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Muzaffarpur,Bihar,India,10,208,4801062,Densely Populated,473437,4327625,2527497,250685,2276812,2273565,222752,2050813,945703,88570,857133,7218,305096,312314,15.37254814,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Begusarai,Bihar,India,10,191,2970541,Densely Populated,569823,2400718,1567660,301352,1266308,1402881,268471,1134410,589667,107175,482492,14172,177100,191272,15.53045401,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Alappuzha,Kerala,India,32,554,2127789,Densely Populated,1148146,979643,1013142,548429,464713,1114647,599717,514930,535958,287342,248616,55011,81165,136176,15.62528639,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Darbhanga,Bihar,India,10,195,3927113,Densely Populated,383328,3543785,2054607,201404,1853203,1872506,181924,1690582,800701,73912,726789,6753,244420,251173,15.63509215,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Sitamarhi,Bihar,India,10,221,3423574,Densely Populated,190498,3233076,1803252,101567,1701685,1620322,88931,1531391,736322,37048,699274,3895,214649,218544,15.66537631,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Samastipur,Bihar,India,10,217,4261566,Densely Populated,147797,4113769,2230003,77730,2152273,2031563,70067,1961496,835493,28091,807402,1123,260172,261295,16.30940508,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Thoubal,Manipur,India,14,259,267920,Sparsely Populated,102684,165236,133923,51182,82741,133997,51502,82495,54033,20561,33472,1930,14495,16425,16.31171994,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Paschim Bardhaman,West Bengal,India,19,704,2289561,Densely Populated,1759484,530077,1189429,914715,274714,1100132,844769,255363,492721,379547,113174,58099,82067,140166,16.33463893,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Hooghly,West Bengal,India,19,312,5517734,Highly Dense,2128499,3389235,2813944,1091708,1722236,2703790,1036791,1666999,1287148,505943,781205,32837,282142,314979,17.51778373,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Vaishali,Bihar,India,10,224,3517424,Densely Populated,233079,3284345,1856285,123314,1732971,1661139,109765,1551374,630637,38280,592357,3752,196925,200677,17.52778844,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Lucknow,Uttar Pradesh,India,9,162,4586629,Densely Populated,3038996,1547633,2392796,1580724,812072,2193833,1458272,735561,860103,577510,282593,47071,209381,256452,17.88494143,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Patna,Bihar,India,10,212,5838465,Highly Dense,2514590,3323875,3078512,1332487,1746025,2759953,1182103,1577850,975578,429424,546154,26977,294009,320986,18.18915778,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Visakhapatnam,Andhra Pradesh,India,28,520,2076683,Densely Populated,1874242,202441,1047065,945420,101645,1029618,928822,100796,527196,476307,50889,56069,51243,107312,19.35182459,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kamrup Metro,Assam,India,18,618,1231941,Moderately Populated,1022427,209514,636517,529211,107306,595424,493216,102208,288025,244338,43687,25481,37052,62533,19.70065405,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Jaipur,Rajasthan,India,8,102,3837956,Densely Populated,3387731,450225,2015761,1781847,233914,1822195,1605884,216311,727424,655531,71893,75260,113318,188578,20.35208773,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Lakshadweep District,Lakshadweep,India,31,553,64473,Sparsely Populated,50332,14141,33123,25880,7243,31350,24452,6898,11574,8864,2710,2137,771,2908,22.17090784,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Varanasi,Uttar Pradesh,India,9,187,3675500,Densely Populated,1597051,2078449,1921166,845331,1075835,1754334,751720,1002614,559928,253184,306744,16379,141457,157836,23.28682937,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Faridabad,Haryana,India,6,60,1809733,Moderately Populated,1438855,370878,966110,768007,198103,843623,670848,172775,358919,295553,63366,21842,52975,74817,24.18879399,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",North 24 Praganas,West Bengal,India,19,303,10009781,Extremely Populated,5732162,4277619,5119389,2922835,2196554,4890392,2809327,2081065,2348683,1355449,993234,62226,335096,397322,25.19312044,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Pondicherry,Puducherry,India,34,600,950289,Moderately Populated,657209,293080,468258,323489,144769,482031,333720,148311,231513,162016,69497,7726,21659,29385,32.33925472,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Daman,The Dadra And Nagar Haveli And Daman And Diu,India,38,463,191173,Sparsely Populated,158860,32313,124659,106292,18367,66514,52568,13946,50376,42963,7413,3686,2162,5848,32.69032148,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Ghaziabad,Uttar Pradesh,India,9,145,3350414,Densely Populated,2752800,597614,1783714,1463494,320220,1566700,1289306,277394,629789,532577,97212,34246,65059,99306,33.73828369,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Medchal Malkajgiri,Telangana,India,36,700,2440073,Densely Populated,2230245,209828,1246666,1138115,108551,1193407,1092130,101277,593697,545506,48191,13024,57168,70192,34.76283622,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Howrah,West Bengal,India,19,313,4862172,Densely Populated,3080396,1781776,2506999,1594491,912508,2355173,1485905,869268,1064498,671465,393033,43326,95911,139237,34.92011462,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Bengaluru (Urban),Karnataka,India,29,525,9621551,Extremely Populated,8749944,871607,5022661,4558405,464256,4598890,4191539,407351,2393845,2180638,213207,80485,140146,220631,43.60924349,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",North,Delhi,India,7,80,1346500,Moderately Populated,1177761,168739,726385,634861,91524,620115,542900,77215,268135,235999,32136,12345,12010,24355,55.28638883,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Chandigarh,Chandigarh,India,4,44,1055450,Moderately Populated,1026459,28991,580663,563513,17150,474787,462946,11841,241173,234033,7140,10953,447,11400,92.58333333,Very Sparse,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",South West,Delhi,India,7,84,2105512,Densely Populated,1961836,143676,1133847,1056505,77342,971665,905331,66334,447421,420099,27322,5576,15017,20593,102.2440635,Moderate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Chennai,Tamil Nadu,India,33,568,6642560,Highly Dense,6596336,46224,3343316,3319842,23474,3299244,3276494,22750,1664710,1654288,10422,43564,4515,48079,138.1592795,Moderate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",North West,Delhi,India,7,82,2910982,Densely Populated,2865771,45211,1555829,1531673,24156,1355153,1334098,21055,592469,584105,8364,6470,4489,10958,265.6490235,Moderate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Kangpokpi,Manipur,India,14,712,193860,Sparsely Populated,7476,186384,99023,3720,95303,94837,3756,91081,35993,1437,34556,0,632,632,306.7405063,Moderate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Central,Delhi,India,7,77,866464,Moderately Populated,848718,17746,459988,450442,9546,406476,398276,8200,174597,171285,3312,1763,699,2462,351.9350122,Moderate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",West,Delhi,India,7,85,2543243,Densely Populated,2536823,6420,1356240,1352885,3355,1187003,1183938,3065,533221,532051,1170,6064,686,6749,376.8325678,Moderate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Srinagar,Jammu And Kashmir,India,1,13,1235010,Moderately Populated,1219516,15494,650166,642208,7958,584844,577308,7536,191402,188834,2568,1593,1288,2881,428.6740715,Moderate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Beed,Maharashtra,India,27,470,2563822,Densely Populated,514298,2049524,1337985,266128,1071857,1225837,248170,977667,531434,100247,431187,15831,1070000,2873,892.3849635,Moderate,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
03-05-2026,"Calendar Year (Jan - Dec), 2026",Dhule,Maharashtra,India,27,474,2051122,Densely Populated,571036,1480086,1054160,295115,759045,996962,275921,721041,409100,112157,296943,11667,655089,2024,1013.400198,Dense,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
