srcYear,srcStateCode,srcStateName,srcDistrictCode,srcDistrictName,srcCalendarDay,Country,YearCode,Year,StateCode,StateName,DayCode,CalendarDay,DistrictCode,DistrictName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
2026,33,TAMIL NADU,581,PERAMBALUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,581,PERAMBALUR,565223,97163,468060,282157,48231,233926,283066,48932,234134,149243,25298,123945,8367,167850.77,176217.765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,582,PUDUKKOTTAI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,582,PUDUKKOTTAI,1618345,316354,1301991,803188,157683,645505,815157,158671,656486,387679,77394,310285,16893,451142.22,468035.21875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,583,RAMANATHAPURAM,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,583,RAMANATHAPURAM,1353445,410699,942746,682658,208150,474508,670787,202549,468238,323905,95141,228764,19101.5,397677.62,416779.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,584,SALEM,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,584,SALEM,3482056,1774122,1707934,1781571,898297,883274,1700485,875825,824660,915967,463944,452023,67559,449302.84,516861.84375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,585,SIVAGANGA,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,585,SIVAGANGA,1329536,403280,926256,663805,201595,462210,665731,201685,464046,336505,101992,234513,16432,411933.28,428365.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,586,THANJAVUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,586,THANJAVUR,2415455,860924,1554531,1187283,422106,765177,1228172,438818,789354,607796,216594,391202,37880,312628.56,350508.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,587,THE NILGIRISH,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,587,THE NILGIRIS,724718,424979,299739,355469,209560,145909,369249,215419,153830,196449,113428,83021,56453,185952.61,242405.603515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,588,THENI,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,588,THENI,1242352,666934,575418,623775,332895,290880,618577,334039,284538,337649,180930,156719,32218,225192.78,257410.78125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,589,THIRUVALLUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,589,THIRUVALLUR,2353382,1065109,1288273,1182114,537365,644749,1171268,527744,643524,596667,267936,328731,37157,287312.53,324469.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2026,33,TAMIL NADU,590,THIRUVARUR,03-May-2026,India,2026,"Calendar Year (Jan - Dec), 2026",33,TAMIL NADU,20260503,2026-05-03,590,THIRUVARUR,1264277,257795,1006482,626693,126739,499954,637584,131056,506528,327219,65220,261999,10260,217084.61,227344.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
